tname	annotation	tfgenename	tfcount	rgenename	rcount	nprttype
Head	skeletal muscle of head	Mondo	120	Pdfr	120	npr
Head	skeletal muscle of head	nej	20	SIFaR	20	npr
Head	skeletal muscle of head	nej	109	sNPF-R	109	npr
Head	skeletal muscle of head	oc	70	AstC-R1	70	npr
Head	skeletal muscle of head	oc	18	SIFaR	18	npr
Head	skeletal muscle of head	Oli	16	TkR86C	16	npr
Head	skeletal muscle of head	onecut	226	AstA-R1	226	npr
Head	skeletal muscle of head	onecut	118	AstC-R1	118	npr
Head	skeletal muscle of head	onecut	75	AstC-R2	75	npr
Head	skeletal muscle of head	onecut	17	NPFR	17	npr
Head	skeletal muscle of head	onecut	199	Pdfr	199	npr
Head	skeletal muscle of head	onecut	30	SIFaR	30	npr
Head	skeletal muscle of head	onecut	135	sNPF-R	135	npr
Head	skeletal muscle of head	onecut	25	TkR86C	25	npr
Head	skeletal muscle of head	otp	142	AstA-R1	142	npr
Head	skeletal muscle of head	pan	142	AstA-R1	142	npr
Head	skeletal muscle of head	pan	5	AstA-R2	5	npr
Head	skeletal muscle of head	pan	179	FMRFaR	179	npr
Head	skeletal muscle of head	pan	120	Pdfr	120	npr
Head	skeletal muscle of head	pb	24	CrzR	24	npr
Head	skeletal muscle of head	peb	70	AstC-R1	70	npr
Head	skeletal muscle of head	pho	43	AstC-R2	43	npr
Head	skeletal muscle of head	pros	142	AstA-R1	142	npr
Head	skeletal muscle of head	pros	16	TkR86C	16	npr
Head	skeletal muscle of head	Psi	142	AstA-R1	142	npr
Head	skeletal muscle of head	Psi	70	AstC-R1	70	npr
Head	skeletal muscle of head	Psi	46	AstC-R2	46	npr
Head	skeletal muscle of head	Psi	179	FMRFaR	179	npr
Head	skeletal muscle of head	Psi	12	NPFR	12	npr
Head	skeletal muscle of head	Psi	18	SIFaR	18	npr
Head	skeletal muscle of head	Psi	81	sNPF-R	81	npr
Head	skeletal muscle of head	Psi	16	TkR86C	16	npr
Head	skeletal muscle of head	Rbp6	142	AstA-R1	142	npr
Head	skeletal muscle of head	Rbp6	70	AstC-R1	70	npr
Head	skeletal muscle of head	Rbp6	46	AstC-R2	46	npr
Head	skeletal muscle of head	Rbp6	179	FMRFaR	179	npr
Head	skeletal muscle of head	Rbp6	120	Pdfr	120	npr
Head	skeletal muscle of head	Rbp6	18	SIFaR	18	npr
Head	skeletal muscle of head	Rbp6	81	sNPF-R	81	npr
Head	skeletal muscle of head	Rbp6	16	TkR86C	16	npr
Head	skeletal muscle of head	Rel	24	CrzR	24	npr
Head	skeletal muscle of head	Rel	2	PK1-R	2	npr
Head	skeletal muscle of head	Rfx	46	AstC-R2	46	npr
Head	skeletal muscle of head	Rfx	12	NPFR	12	npr
Head	skeletal muscle of head	Rfx	120	Pdfr	120	npr
Head	skeletal muscle of head	Rfx	81	sNPF-R	81	npr
Head	skeletal muscle of head	Rfx	16	TkR86C	16	npr
Head	skeletal muscle of head	rump	18	SIFaR	18	npr
Head	skeletal muscle of head	Rx	142	AstA-R1	142	npr
Head	skeletal muscle of head	Scr	21	CrzR	21	npr
Head	skeletal muscle of head	sd	142	AstA-R1	142	npr
Head	skeletal muscle of head	sima	142	AstA-R1	142	npr
Head	skeletal muscle of head	sima	179	FMRFaR	179	npr
Head	skeletal muscle of head	sima	120	Pdfr	120	npr
Head	skeletal muscle of head	sima	81	sNPF-R	81	npr
Head	skeletal muscle of head	Six4	16	TkR86C	16	npr
Head	skeletal muscle of head	slou	46	AstC-R2	46	npr
Head	skeletal muscle of head	slp1	5	AstA-R2	5	npr
Head	skeletal muscle of head	Sox102F	102	AstC-R1	102	npr
Head	skeletal muscle of head	Sox21b	181	Pdfr	181	npr
Head	skeletal muscle of head	SoxN	119	AstC-R1	119	npr
Head	skeletal muscle of head	SoxN	206	Pdfr	206	npr
Head	skeletal muscle of head	SoxN	29	SIFaR	29	npr
Head	skeletal muscle of head	Spps	109	Pdfr	109	npr
Head	skeletal muscle of head	sr	265	AstA-R1	265	npr
Head	skeletal muscle of head	sr	346	FMRFaR	346	npr
Head	skeletal muscle of head	sr	22	NPFR	22	npr
Head	skeletal muscle of head	sr	225	Pdfr	225	npr
Head	skeletal muscle of head	sr	33	SIFaR	33	npr
Head	skeletal muscle of head	sr	152	sNPF-R	152	npr
Head	skeletal muscle of head	sr	27	TkR86C	27	npr
Head	skeletal muscle of head	ss	4	PK1-R	4	npr
Head	skeletal muscle of head	Stat92E	11	NPFR	11	npr
Head	skeletal muscle of head	sv	120	Pdfr	120	npr
Head	skeletal muscle of head	svp	16	NPFR	16	npr
Head	skeletal muscle of head	svp	204	Pdfr	204	npr
Head	skeletal muscle of head	svp	133	sNPF-R	133	npr
Head	skeletal muscle of head	Tet	142	AstA-R1	142	npr
Head	skeletal muscle of head	Tet	5	AstA-R2	5	npr
Head	skeletal muscle of head	Tet	46	AstC-R2	46	npr
Head	skeletal muscle of head	Tet	12	NPFR	12	npr
Head	skeletal muscle of head	Tet	18	SIFaR	18	npr
Head	skeletal muscle of head	Tet	81	sNPF-R	81	npr
Head	skeletal muscle of head	TfAP-2	3	NPFR	3	npr
Head	skeletal muscle of head	tj	142	AstA-R1	142	npr
Head	skeletal muscle of head	tj	5	AstA-R2	5	npr
Head	skeletal muscle of head	Trf2	46	AstC-R2	46	npr
Head	skeletal muscle of head	Trf2	120	Pdfr	120	npr
Head	skeletal muscle of head	Trf2	18	SIFaR	18	npr
Head	skeletal muscle of head	Trf2	81	sNPF-R	81	npr
Head	skeletal muscle of head	Trf2	16	TkR86C	16	npr
Head	skeletal muscle of head	trx	18	SIFaR	18	npr
Head	skeletal muscle of head	trx	81	sNPF-R	81	npr
Head	skeletal muscle of head	usp	81	sNPF-R	81	npr
Head	skeletal muscle of head	vri	36	SIFaR	36	npr
Head	skeletal muscle of head	Vsx1	63	AstC-R1	63	npr
Head	skeletal muscle of head	vvl	152	sNPF-R	152	npr
Head	skeletal muscle of head	Xbp1	24	CrzR	24	npr
Head	skeletal muscle of head	Xbp1	81	sNPF-R	81	npr
Head	skeletal muscle of head	zfh2	5	AstA-R2	5	npr
Head	subperineurial glial cell	achi	8	AstC-R2	8	npr
Head	subperineurial glial cell	acj6	31	sNPF-R	31	npr
Head	subperineurial glial cell	aop	16	AstA-R1	16	npr
Head	subperineurial glial cell	Argk	5	AstC-R1	5	npr
Head	subperineurial glial cell	Argk	1	SIFaR	1	npr
Head	subperineurial glial cell	Atac3	14	sNPF-R	14	npr
Head	subperineurial glial cell	B-H2	4	CrzR	4	npr
Head	subperineurial glial cell	BEAF-32	1	SIFaR	1	npr
Head	subperineurial glial cell	bigmax	31	sNPF-R	31	npr
Head	subperineurial glial cell	bru3	16	AstA-R1	16	npr
Head	subperineurial glial cell	bru3	5	AstC-R1	5	npr
Head	subperineurial glial cell	bru3	8	AstC-R2	8	npr
Head	subperineurial glial cell	bru3	6	CrzR	6	npr
Head	subperineurial glial cell	bru3	4	FMRFaR	4	npr
Head	subperineurial glial cell	bru3	17	Pdfr	17	npr
Head	subperineurial glial cell	bru3	1	SIFaR	1	npr
Head	subperineurial glial cell	bru3	31	sNPF-R	31	npr
Head	subperineurial glial cell	bs	16	AstA-R1	16	npr
Head	subperineurial glial cell	bsh	15	AstA-R1	15	npr
Head	subperineurial glial cell	BtbVII	17	Pdfr	17	npr
Head	subperineurial glial cell	BtbVII	1	SIFaR	1	npr
Head	subperineurial glial cell	Cf2	1	SIFaR	1	npr
Head	subperineurial glial cell	Cf2	31	sNPF-R	31	npr
Head	subperineurial glial cell	CG16779	16	AstA-R1	16	npr
Head	subperineurial glial cell	CG16779	17	Pdfr	17	npr
Head	subperineurial glial cell	CG16779	1	SIFaR	1	npr
Head	subperineurial glial cell	CG16779	31	sNPF-R	31	npr
Head	subperineurial glial cell	CG32532	8	AstC-R2	8	npr
Head	subperineurial glial cell	CG44247	7	FMRFaR	7	npr
Head	subperineurial glial cell	CG44247	32	Pdfr	32	npr
Head	subperineurial glial cell	CG44247	2	SIFaR	2	npr
Head	subperineurial glial cell	CG44247	62	sNPF-R	62	npr
Head	subperineurial glial cell	CG9727	31	sNPF-R	31	npr
Head	subperineurial glial cell	CHES-1-like	16	AstA-R1	16	npr
Head	subperineurial glial cell	CHES-1-like	8	AstC-R2	8	npr
Head	subperineurial glial cell	CHES-1-like	4	FMRFaR	4	npr
Head	subperineurial glial cell	Clk	16	AstA-R1	16	npr
Head	subperineurial glial cell	Clk	4	FMRFaR	4	npr
Head	subperineurial glial cell	Clk	1	NPFR	1	npr
Head	subperineurial glial cell	Clk	1	SIFaR	1	npr
Head	subperineurial glial cell	cnc	6	CrzR	6	npr
Head	subperineurial glial cell	cnc	31	sNPF-R	31	npr
Head	subperineurial glial cell	CrebA	1	PK1-R	1	npr
Head	subperineurial glial cell	CrebB	17	Pdfr	17	npr
Head	subperineurial glial cell	CrebB	31	sNPF-R	31	npr
Head	subperineurial glial cell	crp	16	AstA-R1	16	npr
Head	subperineurial glial cell	crp	8	AstC-R2	8	npr
Head	subperineurial glial cell	crp	31	sNPF-R	31	npr
Head	subperineurial glial cell	crp	5	TkR86C	5	npr
Head	subperineurial glial cell	cwo	31	AstA-R1	31	npr
Head	subperineurial glial cell	CycT	3	FMRFaR	3	npr
Head	subperineurial glial cell	D	17	Pdfr	17	npr
Head	subperineurial glial cell	Dbx	4	FMRFaR	4	npr
Head	subperineurial glial cell	Dif	6	CrzR	6	npr
Head	subperineurial glial cell	dimm	8	AstC-R2	8	npr
Head	subperineurial glial cell	dimm	1	NPFR	1	npr
Head	subperineurial glial cell	Dll	6	CrzR	6	npr
Head	subperineurial glial cell	Dp	1	SIFaR	1	npr
Head	subperineurial glial cell	dsx	16	AstA-R1	16	npr
Head	subperineurial glial cell	E2f1	8	AstC-R2	8	npr
Head	subperineurial glial cell	E2f1	1	SIFaR	1	npr
Head	subperineurial glial cell	E5	6	CrzR	6	npr
Head	subperineurial glial cell	Eip74EF	5	AstC-R1	5	npr
Head	subperineurial glial cell	Eip74EF	1	SIFaR	1	npr
Head	subperineurial glial cell	ems	6	CrzR	6	npr
Head	subperineurial glial cell	Ets65A	6	AstC-R1	6	npr
Head	subperineurial glial cell	Ets65A	9	AstC-R2	9	npr
Head	subperineurial glial cell	Ets65A	1	SIFaR	1	npr
Head	subperineurial glial cell	ey	16	AstA-R1	16	npr
Head	subperineurial glial cell	fkh	1	SIFaR	1	npr
Head	subperineurial glial cell	fkh	5	TkR86C	5	npr
Head	subperineurial glial cell	FoxK	2	SIFaR	2	npr
Head	subperineurial glial cell	FoxP	23	AstA-R1	23	npr
Head	subperineurial glial cell	FoxP	5	AstC-R1	5	npr
Head	subperineurial glial cell	FoxP	4	FMRFaR	4	npr
Head	subperineurial glial cell	grh	6	CrzR	6	npr
Head	subperineurial glial cell	grh	1	PK1-R	1	npr
Head	subperineurial glial cell	grn	24	AstA-R1	24	npr
Head	subperineurial glial cell	Hnf4	6	CrzR	6	npr
Head	subperineurial glial cell	Hr3	2	SIFaR	2	npr
Head	subperineurial glial cell	Hr38	4	FMRFaR	4	npr
Head	subperineurial glial cell	hth	31	AstA-R1	31	npr
Head	subperineurial glial cell	hth	16	AstC-R2	16	npr
Head	subperineurial glial cell	hth	12	CrzR	12	npr
Head	subperineurial glial cell	hth	8	FMRFaR	8	npr
Head	subperineurial glial cell	hth	2	NPFR	2	npr
Head	subperineurial glial cell	hth	33	Pdfr	33	npr
Head	subperineurial glial cell	hth	2	SIFaR	2	npr
Head	subperineurial glial cell	hth	58	sNPF-R	58	npr
Head	subperineurial glial cell	jigr1	5	TkR86C	5	npr
Head	subperineurial glial cell	kay	5	AstC-R1	5	npr
Head	subperineurial glial cell	Kdm4B	4	FMRFaR	4	npr
Head	subperineurial glial cell	Kdm4B	17	Pdfr	17	npr
Head	subperineurial glial cell	Kdm4B	1	SIFaR	1	npr
Head	subperineurial glial cell	klu	6	CrzR	6	npr
Head	subperineurial glial cell	Kr	8	AstC-R2	8	npr
Head	subperineurial glial cell	Kr	4	FMRFaR	4	npr
Head	subperineurial glial cell	Kr	31	sNPF-R	31	npr
Head	subperineurial glial cell	Lmx1a	31	sNPF-R	31	npr
Head	subperineurial glial cell	luna	16	AstA-R1	16	npr
Head	subperineurial glial cell	luna	8	AstC-R2	8	npr
Head	subperineurial glial cell	luna	17	Pdfr	17	npr
Head	subperineurial glial cell	luna	1	SIFaR	1	npr
Head	subperineurial glial cell	luna	31	sNPF-R	31	npr
Head	subperineurial glial cell	luna	5	TkR86C	5	npr
Head	subperineurial glial cell	maf-S	31	sNPF-R	31	npr
Head	subperineurial glial cell	Mef2	27	AstA-R1	27	npr
Head	subperineurial glial cell	Mef2	1	NPFR	1	npr
Head	subperineurial glial cell	Mef2	29	Pdfr	29	npr
Head	subperineurial glial cell	Mef2	2	SIFaR	2	npr
Head	subperineurial glial cell	Mef2	58	sNPF-R	58	npr
Head	subperineurial glial cell	Mef2	9	TkR86C	9	npr
Head	subperineurial glial cell	Mondo	17	Pdfr	17	npr
Head	subperineurial glial cell	nej	2	SIFaR	2	npr
Head	subperineurial glial cell	nej	51	sNPF-R	51	npr
Head	subperineurial glial cell	oc	5	AstC-R1	5	npr
Head	subperineurial glial cell	oc	1	SIFaR	1	npr
Head	subperineurial glial cell	Oli	5	TkR86C	5	npr
Head	subperineurial glial cell	onecut	24	AstA-R1	24	npr
Head	subperineurial glial cell	onecut	5	AstC-R1	5	npr
Head	subperineurial glial cell	onecut	11	AstC-R2	11	npr
Head	subperineurial glial cell	onecut	2	NPFR	2	npr
Head	subperineurial glial cell	onecut	30	Pdfr	30	npr
Head	subperineurial glial cell	onecut	2	SIFaR	2	npr
Head	subperineurial glial cell	onecut	52	sNPF-R	52	npr
Head	subperineurial glial cell	onecut	7	TkR86C	7	npr
Head	subperineurial glial cell	otp	16	AstA-R1	16	npr
Head	subperineurial glial cell	pan	16	AstA-R1	16	npr
Head	subperineurial glial cell	pan	4	FMRFaR	4	npr
Head	subperineurial glial cell	pan	17	Pdfr	17	npr
Head	subperineurial glial cell	pb	6	CrzR	6	npr
Head	subperineurial glial cell	peb	5	AstC-R1	5	npr
Head	subperineurial glial cell	pho	4	AstC-R2	4	npr
Head	subperineurial glial cell	pros	16	AstA-R1	16	npr
